antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_str,consequents_str
"frozenset({'Banana', 'Oats'})",frozenset({'Nuts'}),0.050912778904665314,0.1286004056795132,0.02738336713995943,0.5378486055776892,4.182324330438497,0.02083596311854811,1.8855284325382946,0.8017160995147744,"Banana, Oats",Nuts
"frozenset({'Curd', 'Banana', 'Milk', 'Apple'})",frozenset({'Oats'}),0.016024340770791075,0.12413793103448276,0.008316430020283976,0.5189873417721519,4.180731364275668,0.006327201510806462,1.8208711433756806,0.7731973794691563,"Curd, Banana, Milk, Apple",Oats
"frozenset({'Coffee', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.010141987829614604,0.16288032454361054,0.006896551724137931,0.68,4.174844333748444,0.0052446214549329555,2.6159989858012174,0.76826181292189,"Coffee, Biscuits","Tea, Bread"
frozenset({'Apple'}),"frozenset({'Banana', 'Oats'})",0.1279918864097363,0.050912778904665314,0.02718052738336714,0.21236133122028528,4.1710811271554045,0.0206641047689972,1.2049779406663101,0.8718428096780577,Apple,"Banana, Oats"
"frozenset({'Banana', 'Oats'})",frozenset({'Apple'}),0.050912778904665314,0.1279918864097363,0.02718052738336714,0.5338645418326693,4.171081127155404,0.0206641047689972,1.8707182607791126,0.8010370247501539,"Banana, Oats",Apple
"frozenset({'Banana', 'Apple'})",frozenset({'Oats'}),0.05253549695740365,0.12413793103448276,0.02718052738336714,0.5173745173745173,4.1677391677391675,0.020658879485206685,1.8147862068965515,0.8022060538668251,"Banana, Apple",Oats
frozenset({'Oats'}),"frozenset({'Banana', 'Apple'})",0.12413793103448276,0.05253549695740365,0.02718052738336714,0.21895424836601307,4.1677391677391675,0.020658879485206685,1.2130717068244121,0.8677870490069338,Oats,"Banana, Apple"
"frozenset({'Nuts', 'Banana'})",frozenset({'Oats'}),0.052941176470588235,0.12413793103448276,0.02738336713995943,0.5172413793103449,4.166666666666667,0.02081135902636917,1.8142857142857143,0.8024844720496895,"Nuts, Banana",Oats
frozenset({'Oats'}),"frozenset({'Nuts', 'Banana'})",0.12413793103448276,0.052941176470588235,0.02738336713995943,0.22058823529411764,4.166666666666667,0.02081135902636917,1.2150943396226415,0.8677165354330709,Oats,"Nuts, Banana"
"frozenset({'Chips', 'Cold Drink'})","frozenset({'Chocolate', 'Namkeen'})",0.1257606490872211,0.054969574036511155,0.028803245436105476,0.22903225806451613,4.166527794310201,0.021890236125225778,1.2257716822120566,0.8693179961439169,"Chips, Cold Drink","Chocolate, Namkeen"
"frozenset({'Chocolate', 'Namkeen'})","frozenset({'Chips', 'Cold Drink'})",0.054969574036511155,0.1257606490872211,0.028803245436105476,0.5239852398523985,4.166527794310201,0.021890236125225778,1.836580341840024,0.8041984467439969,"Chocolate, Namkeen","Chips, Cold Drink"
"frozenset({'Oil', 'Spices'})","frozenset({'Ghee', 'Tomato'})",0.04847870182555781,0.041176470588235294,0.008316430020283976,0.17154811715481172,4.166168559473999,0.006320248180408066,1.1573677956030897,0.7986907986752007,"Oil, Spices","Ghee, Tomato"
"frozenset({'Ghee', 'Tomato'})","frozenset({'Oil', 'Spices'})",0.041176470588235294,0.04847870182555781,0.008316430020283976,0.2019704433497537,4.166168559473999,0.006320248180408066,1.1923384168482207,0.7926081101301811,"Ghee, Tomato","Oil, Spices"
frozenset({'Oats'}),"frozenset({'Nuts', 'Banana', 'Milk'})",0.12413793103448276,0.029817444219066937,0.015415821501014199,0.12418300653594772,4.164777021919879,0.01171434566692313,1.1077457539886773,0.8675922088686282,Oats,"Nuts, Banana, Milk"
"frozenset({'Nuts', 'Banana', 'Milk'})",frozenset({'Oats'}),0.029817444219066937,0.12413793103448276,0.015415821501014199,0.5170068027210885,4.164777021919879,0.01171434566692313,1.8134045653229722,0.7832454856564367,"Nuts, Banana, Milk",Oats
"frozenset({'Curd', 'Apple'})",frozenset({'Nuts'}),0.046247464503042596,0.1286004056795132,0.024746450304259635,0.5350877192982456,4.160855609054181,0.018799007607519472,1.8743312028780283,0.7965009657557649,"Curd, Apple",Nuts
frozenset({'Nuts'}),"frozenset({'Curd', 'Apple'})",0.1286004056795132,0.046247464503042596,0.024746450304259635,0.1924290220820189,4.16085560905418,0.018799007607519472,1.1810138818458416,0.8717754983667614,Nuts,"Curd, Apple"
"frozenset({'Toothpaste', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.01257606490872211,0.16288032454361054,0.008519269776876268,0.6774193548387096,4.159000522235166,0.006470876243062099,2.5950709939148067,0.7692315216965998,"Toothpaste, Biscuits","Tea, Bread"
"frozenset({'Onion', 'Tomato'})","frozenset({'Ghee', 'Spices'})",0.05050709939148073,0.03874239350912779,0.008113590263691683,0.1606425702811245,4.146428646523266,0.006156824344062308,1.1452303541446276,0.7991935483870968,"Onion, Tomato","Ghee, Spices"
"frozenset({'Ghee', 'Spices'})","frozenset({'Onion', 'Tomato'})",0.03874239350912779,0.05050709939148073,0.008113590263691683,0.2094240837696335,4.146428646523266,0.006156824344062308,1.2010141987829615,0.7894123232749525,"Ghee, Spices","Onion, Tomato"
"frozenset({'Oil', 'Biscuits'})","frozenset({'Bread', 'Butter'})",0.014807302231237322,0.09918864097363084,0.006085192697768763,0.410958904109589,4.143205311370703,0.004616476512966521,1.5292844002075567,0.7700432365657813,"Oil, Biscuits","Bread, Butter"
"frozenset({'Tea', 'Bread', 'Wheat Flour'})","frozenset({'Butter', 'Milk'})",0.013387423935091278,0.095131845841785,0.005273833671399594,0.3939393939393939,4.140983394714738,0.004000263321387868,1.4930324543610547,0.768803770242915,"Tea, Bread, Wheat Flour","Butter, Milk"
"frozenset({'Nuts', 'Banana', 'Milk', 'Oats'})",frozenset({'Curd'}),0.015415821501014199,0.13367139959432048,0.008519269776876268,0.5526315789473685,4.134254452519768,0.0064586153409394815,1.936499224436225,0.7699884238821199,"Nuts, Banana, Milk, Oats",Curd
"frozenset({'Oil', 'Salt'})","frozenset({'Milk', 'Potato'})",0.06288032454361055,0.0718052738336714,0.018661257606490872,0.2967741935483871,4.133041735010024,0.014146118683886788,1.319909931704412,0.8089121023903634,"Oil, Salt","Milk, Potato"
"frozenset({'Milk', 'Potato'})","frozenset({'Oil', 'Salt'})",0.0718052738336714,0.06288032454361055,0.018661257606490872,0.2598870056497175,4.133041735010024,0.014146118683886788,1.26618459966245,0.8166901033748861,"Milk, Potato","Oil, Salt"
"frozenset({'Onion', 'Bread', 'Salt'})",frozenset({'Potato'}),0.030425963488843813,0.14198782961460446,0.017849898580121704,0.5866666666666667,4.131809523809524,0.013529782060407572,2.075835896093699,0.7817611259033853,"Onion, Bread, Salt",Potato
frozenset({'Potato'}),"frozenset({'Onion', 'Bread', 'Salt'})",0.14198782961460446,0.030425963488843813,0.017849898580121704,0.12571428571428572,4.131809523809524,0.013529782060407572,1.108989911042172,0.8834085536213196,Potato,"Onion, Bread, Salt"
"frozenset({'Butter', 'Wheat Flour'})","frozenset({'Tea', 'Bread', 'Biscuits'})",0.011967545638945233,0.10669371196754564,0.005273833671399594,0.4406779661016949,4.1303086936907905,0.003996971804039515,1.5971233634519637,0.7670672583421505,"Butter, Wheat Flour","Tea, Bread, Biscuits"
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Butter'})",0.014401622718052738,0.09553752535496958,0.005679513184584178,0.39436619718309857,4.127866989623516,0.004303617789005509,1.4934147837162128,0.7688163349307618,"Rice, Biscuits","Tea, Butter"
"frozenset({'Soap', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.01359026369168357,0.16288032454361054,0.009127789046653144,0.6716417910447762,4.123529302429324,0.006914202485918477,2.5494099207080954,0.7679256060502205,"Soap, Biscuits","Tea, Bread"
"frozenset({'Bread', 'Milk', 'Ghee'})","frozenset({'Tea', 'Butter'})",0.013387423935091278,0.09553752535496958,0.005273833671399594,0.3939393939393939,4.123399601106607,0.003994832317763085,1.4923630831643,0.7677599949392714,"Bread, Milk, Ghee","Tea, Butter"
"frozenset({'Rice', 'Bread', 'Shampoo'})",frozenset({'Soap'}),0.01561866125760649,0.11663286004056796,0.007505070993914807,0.4805194805194805,4.119932241671372,0.0056834218614353485,1.700481744421907,0.7692928865399502,"Rice, Bread, Shampoo",Soap
"frozenset({'Onion', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.015415821501014199,0.16288032454361054,0.010344827586206896,0.6710526315789473,4.119912171462279,0.007833893577015335,2.544843813387424,0.7691331992211801,"Onion, Biscuits","Tea, Bread"
frozenset({'Nuts'}),"frozenset({'Curd', 'Banana', 'Milk'})",0.1286004056795132,0.030628803245436105,0.016227180527383367,0.12618296529968454,4.119748469718178,0.012288304004542294,1.1093525970079305,0.8690235102420856,Nuts,"Curd, Banana, Milk"
"frozenset({'Curd', 'Banana', 'Milk'})",frozenset({'Nuts'}),0.030628803245436105,0.1286004056795132,0.016227180527383367,0.5298013245033113,4.119748469718178,0.012288304004542294,1.8532582921463876,0.7811937643858549,"Curd, Banana, Milk",Nuts
"frozenset({'Wheat Flour', 'Biscuits'})","frozenset({'Bread', 'Butter'})",0.014401622718052738,0.09918864097363084,0.0058823529411764705,0.4084507042253521,4.117918142803652,0.004453875555957852,1.5228001545445764,0.7682224950500671,"Wheat Flour, Biscuits","Bread, Butter"
"frozenset({'Dal', 'Shampoo'})","frozenset({'Rice', 'Soap'})",0.036308316430020283,0.039350912778904665,0.0058823529411764705,0.16201117318435754,4.117088060818983,0.004453587548189871,1.1463745774171736,0.7856349661414294,"Dal, Shampoo","Rice, Soap"
"frozenset({'Rice', 'Soap'})","frozenset({'Dal', 'Shampoo'})",0.039350912778904665,0.036308316430020283,0.0058823529411764705,0.14948453608247422,4.117088060818983,0.004453587548189871,1.133067797651976,0.7881232525629078,"Rice, Soap","Dal, Shampoo"
frozenset({'Apple'}),"frozenset({'Curd', 'Banana'})",0.1279918864097363,0.05273833671399594,0.027789046653144016,0.21711568938193346,4.116847494818969,0.02103896745100782,1.2099637844807056,0.8682209238950493,Apple,"Curd, Banana"
"frozenset({'Curd', 'Banana'})",frozenset({'Apple'}),0.05273833671399594,0.1279918864097363,0.027789046653144016,0.5269230769230769,4.116847494818969,0.02103896745100782,1.8432691831989316,0.7992466277997468,"Curd, Banana",Apple
"frozenset({'Tea', 'Chocolate', 'Butter'})","frozenset({'Bread', 'Biscuits'})",0.008519269776876268,0.14462474645030426,0.005070993914807302,0.5952380952380952,4.115741668336338,0.003838896683384832,2.113280038181601,0.7635351882160393,"Tea, Chocolate, Butter","Bread, Biscuits"
"frozenset({'Poha', 'Tea'})","frozenset({'Butter', 'Milk'})",0.013995943204868154,0.095131845841785,0.005476673427991886,0.391304347826087,4.113284509131362,0.004145213516615991,1.4865691104027816,0.7676289743765573,"Poha, Tea","Butter, Milk"
"frozenset({'Nuts', 'Milk', 'Oats'})","frozenset({'Banana', 'Apple'})",0.02535496957403651,0.05253549695740365,0.005476673427991886,0.216,4.111505791505792,0.0041446375010800295,1.2085006416359647,0.7764674143446256,"Nuts, Milk, Oats","Banana, Apple"
"frozenset({'Banana', 'Apple'})","frozenset({'Nuts', 'Milk', 'Oats'})",0.05253549695740365,0.02535496957403651,0.005476673427991886,0.10424710424710425,4.111505791505792,0.0041446375010800295,1.0880735468979505,0.7987424375778049,"Banana, Apple","Nuts, Milk, Oats"
"frozenset({'Chocolate', 'Popcorn'})","frozenset({'Chips', 'Cold Drink'})",0.05415821501014199,0.1257606490872211,0.027991886409736308,0.5168539325842697,4.10982239942008,0.02118091413665557,1.8094721449124962,0.8000074592770096,"Chocolate, Popcorn","Chips, Cold Drink"
"frozenset({'Chips', 'Cold Drink'})","frozenset({'Chocolate', 'Popcorn'})",0.1257606490872211,0.05415821501014199,0.027991886409736308,0.22258064516129034,4.10982239942008,0.02118091413665557,1.2166429599454607,0.8655301119741753,"Chips, Cold Drink","Chocolate, Popcorn"
"frozenset({'Chocolate', 'Biscuits'})","frozenset({'Butter', 'Milk'})",0.012981744421906694,0.095131845841785,0.005070993914807302,0.390625,4.106143390191898,0.0038360166057050224,1.4849118427211734,0.7664118372379778,"Chocolate, Biscuits","Butter, Milk"
"frozenset({'Tea', 'Rusk'})","frozenset({'Milk', 'Biscuits'})",0.01744421906693712,0.08498985801217039,0.006085192697768763,0.3488372093023256,4.104456901814952,0.004602610996136581,1.4051941466241669,0.7697908064960088,"Tea, Rusk","Milk, Biscuits"
"frozenset({'Milk', 'Salt'})","frozenset({'Potato', 'Oil'})",0.06876267748478702,0.06612576064908722,0.018661257606490872,0.2713864306784661,4.104095408726496,0.014114273253541466,1.2817140370038844,0.812189254969553,"Milk, Salt","Potato, Oil"
"frozenset({'Potato', 'Oil'})","frozenset({'Milk', 'Salt'})",0.06612576064908722,0.06876267748478702,0.018661257606490872,0.2822085889570552,4.104095408726495,0.014114273253541466,1.2973648168374332,0.8098959317040002,"Potato, Oil","Milk, Salt"
"frozenset({'Curd', 'Milk'})","frozenset({'Nuts', 'Oats'})",0.06795131845841786,0.04442190669371197,0.012373225152129817,0.18208955223880596,4.099093573229742,0.009354698023855272,1.1683162819620676,0.8111632387306231,"Curd, Milk","Nuts, Oats"
"frozenset({'Nuts', 'Oats'})","frozenset({'Curd', 'Milk'})",0.04442190669371197,0.06795131845841786,0.012373225152129817,0.2785388127853881,4.099093573229741,0.009354698023855272,1.2918902611240917,0.7911897860257298,"Nuts, Oats","Curd, Milk"
"frozenset({'Apple', 'Oats'})",frozenset({'Banana'}),0.049087221095334685,0.13509127789046654,0.02718052738336714,0.5537190082644629,4.098850917032735,0.02054927195750651,1.9380362106528437,0.7950562885232539,"Apple, Oats",Banana
frozenset({'Banana'}),"frozenset({'Apple', 'Oats'})",0.13509127789046654,0.049087221095334685,0.02718052738336714,0.2012012012012012,4.098850917032735,0.02054927195750651,1.1904284036663668,0.8741144185265044,Banana,"Apple, Oats"
"frozenset({'Potato', 'Onion'})","frozenset({'Bread', 'Salt'})",0.06206896551724138,0.07018255578093306,0.017849898580121704,0.2875816993464052,4.097623635195889,0.0134937399454431,1.3051565960139198,0.8059826203208557,"Potato, Onion","Bread, Salt"
"frozenset({'Bread', 'Salt'})","frozenset({'Potato', 'Onion'})",0.07018255578093306,0.06206896551724138,0.017849898580121704,0.2543352601156069,4.097623635195889,0.0134937399454431,1.2578454958567227,0.8130156274789782,"Bread, Salt","Potato, Onion"
"frozenset({'Tea', 'Chips', 'Namkeen'})",frozenset({'Cold Drink'}),0.008316430020283976,0.20851926977687626,0.007099391480730223,0.8536585365853658,4.093907184208029,0.005365255565750116,5.408451656524678,0.7620722905648247,"Tea, Chips, Namkeen",Cold Drink
"frozenset({'Milk', 'Soap', 'Dal'})",frozenset({'Shampoo'}),0.015415821501014199,0.11257606490872211,0.007099391480730223,0.4605263157894737,4.090801327643432,0.005363938958810774,1.6449809528521249,0.7673788922243804,"Milk, Soap, Dal",Shampoo
frozenset({'Apple'}),"frozenset({'Curd', 'Banana', 'Milk'})",0.1279918864097363,0.030628803245436105,0.016024340770791075,0.12519809825673534,4.087593539110631,0.012104102464935054,1.1081036687538584,0.8662273534322081,Apple,"Curd, Banana, Milk"
"frozenset({'Curd', 'Banana', 'Milk'})",frozenset({'Apple'}),0.030628803245436105,0.1279918864097363,0.016024340770791075,0.5231788079470199,4.087593539110631,0.012104102464935054,1.828794793779581,0.7792239783228843,"Curd, Banana, Milk",Apple
frozenset({'Butter'}),"frozenset({'Tea', 'Milk', 'Biscuits'})",0.16795131845841785,0.06531440162271805,0.04482758620689655,0.2669082125603865,4.086513937648154,0.03385794634003843,1.2749912280994884,0.9077505509948794,Butter,"Tea, Milk, Biscuits"
"frozenset({'Tea', 'Milk', 'Biscuits'})",frozenset({'Butter'}),0.06531440162271805,0.16795131845841785,0.04482758620689655,0.6863354037267081,4.086513937648153,0.03385794634003843,2.652670054023658,0.8080713455253897,"Tea, Milk, Biscuits",Butter
"frozenset({'Ghee', 'Spices'})","frozenset({'Oil', 'Tomato'})",0.03874239350912779,0.05253549695740365,0.008316430020283976,0.21465968586387435,4.085993248296913,0.006281079123962658,1.2064381338742391,0.7857014189470868,"Ghee, Spices","Oil, Tomato"
"frozenset({'Oil', 'Tomato'})","frozenset({'Ghee', 'Spices'})",0.05253549695740365,0.03874239350912779,0.008316430020283976,0.1583011583011583,4.085993248296913,0.006281079123962658,1.1420445875281464,0.7971395898930089,"Oil, Tomato","Ghee, Spices"
"frozenset({'Butter', 'Soap'})","frozenset({'Milk', 'Biscuits'})",0.01460446247464503,0.08498985801217039,0.005070993914807302,0.3472222222222222,4.085454786528771,0.0038297627227431505,1.4017176643217815,0.7664223960477563,"Butter, Soap","Milk, Biscuits"
"frozenset({'Onion', 'Spices'})","frozenset({'Rice', 'Tomato'})",0.044219066937119675,0.04381338742393509,0.007910750507099391,0.17889908256880735,4.083205912334353,0.005973363395858448,1.1645177739753194,0.790028731879326,"Onion, Spices","Rice, Tomato"
"frozenset({'Rice', 'Tomato'})","frozenset({'Onion', 'Spices'})",0.04381338742393509,0.044219066937119675,0.007910750507099391,0.18055555555555555,4.0832059123343525,0.005973363395858448,1.1663767318733456,0.7896935478607094,"Rice, Tomato","Onion, Spices"
"frozenset({'Butter', 'Chips'})","frozenset({'Cold Drink', 'Biscuits'})",0.018052738336713996,0.07160243407707911,0.005273833671399594,0.29213483146067415,4.079956711334627,0.003981213664734272,1.3115457677323803,0.7687779066626413,"Butter, Chips","Cold Drink, Biscuits"
"frozenset({'Butter', 'Ghee'})","frozenset({'Milk', 'Biscuits'})",0.015212981744421906,0.08498985801217039,0.005273833671399594,0.3466666666666667,4.078918058870326,0.003980884512999436,1.4005257275323924,0.7664976629961181,"Butter, Ghee","Milk, Biscuits"
"frozenset({'Ghee', 'Namkeen'})",frozenset({'Popcorn'}),0.010141987829614604,0.12758620689655173,0.005273833671399594,0.52,4.075675675675676,0.003979855913828076,1.8175287356321839,0.762373896595208,"Ghee, Namkeen",Popcorn
"frozenset({'Nuts', 'Banana', 'Milk'})",frozenset({'Curd'}),0.029817444219066937,0.13367139959432048,0.016227180527383367,0.54421768707483,4.071309859300322,0.012241441026295109,1.900750809845297,0.7775637675099311,"Nuts, Banana, Milk",Curd
frozenset({'Curd'}),"frozenset({'Nuts', 'Banana', 'Milk'})",0.13367139959432048,0.029817444219066937,0.016227180527383367,0.12139605462822459,4.071309859300321,0.012241441026295109,1.1042319589976421,0.8707767501756029,Curd,"Nuts, Banana, Milk"
frozenset({'Nuts'}),"frozenset({'Curd', 'Banana', 'Oats'})",0.1286004056795132,0.030628803245436105,0.016024340770791075,0.12460567823343847,4.0682516138467,0.012085464247950001,1.107353763499808,0.8654974895693374,Nuts,"Curd, Banana, Oats"
"frozenset({'Curd', 'Banana', 'Oats'})",frozenset({'Nuts'}),0.030628803245436105,0.1286004056795132,0.016024340770791075,0.5231788079470199,4.0682516138467,0.012085464247950001,1.8275185936443543,0.7780241086398564,"Curd, Banana, Oats",Nuts
"frozenset({'Curd', 'Banana'})",frozenset({'Nuts'}),0.05273833671399594,0.1286004056795132,0.027586206896551724,0.5230769230769231,4.0674593545256,0.02080403540026908,1.8271281816397307,0.7961330142335307,"Curd, Banana",Nuts
frozenset({'Nuts'}),"frozenset({'Curd', 'Banana'})",0.1286004056795132,0.05273833671399594,0.027586206896551724,0.2145110410094637,4.0674593545256,0.02080403540026908,1.2059515954283666,0.8654425457333771,Nuts,"Curd, Banana"
"frozenset({'Nuts', 'Oats'})",frozenset({'Apple'}),0.04442190669371197,0.1279918864097363,0.023123732251521298,0.5205479452054794,4.067038621019039,0.017438088615875813,1.8187597797739785,0.7891776245964094,"Nuts, Oats",Apple
frozenset({'Apple'}),"frozenset({'Nuts', 'Oats'})",0.1279918864097363,0.04442190669371197,0.023123732251521298,0.18066561014263074,4.067038621019039,0.017438088615875813,1.1662858353506147,0.8648094416082076,Apple,"Nuts, Oats"
"frozenset({'Apple', 'Biscuits'})","frozenset({'Bread', 'Butter'})",0.01257606490872211,0.09918864097363084,0.005070993914807302,0.4032258064516129,4.06524177056534,0.0038235911277149873,1.5094676826928346,0.7636154478225143,"Apple, Biscuits","Bread, Butter"
"frozenset({'Butter', 'Ghee'})","frozenset({'Tea', 'Milk'})",0.015212981744421906,0.10831643002028397,0.006693711967545639,0.44,4.062172284644195,0.005045896095026106,1.5922920892494927,0.7654713978091939,"Butter, Ghee","Tea, Milk"
"frozenset({'Bread', 'Milk', 'Wheat Flour'})","frozenset({'Tea', 'Butter'})",0.01359026369168357,0.09553752535496958,0.005273833671399594,0.3880597014925373,4.061856323478151,0.003975453509374653,1.4780240439321228,0.7641927268700867,"Bread, Milk, Wheat Flour","Tea, Butter"
"frozenset({'Tea', 'Ghee'})","frozenset({'Bread', 'Milk', 'Butter'})",0.02028397565922921,0.0640973630831643,0.005273833671399594,0.26,4.0563291139240505,0.003973684318799913,1.264733293130859,0.769071508201943,"Tea, Ghee","Bread, Milk, Butter"
"frozenset({'Dal', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.01075050709939148,0.16288032454361054,0.007099391480730223,0.660377358490566,4.054371578279565,0.00534834539537295,2.464852377732702,0.7615395881543104,"Dal, Biscuits","Tea, Bread"
"frozenset({'Bread', 'Soap', 'Biscuits'})","frozenset({'Tea', 'Milk'})",0.011561866125760649,0.10831643002028397,0.005070993914807302,0.43859649122807015,4.049214797292858,0.003818653851692457,1.588311359026369,0.7618469115534579,"Bread, Soap, Biscuits","Tea, Milk"
"frozenset({'Oil', 'Salt'})","frozenset({'Bread', 'Potato'})",0.06288032454361055,0.07099391480730223,0.018052738336713996,0.2870967741935484,4.0439631336405535,0.013588617933009393,1.3031307077363634,0.8032248650226178,"Oil, Salt","Bread, Potato"
"frozenset({'Bread', 'Potato'})","frozenset({'Oil', 'Salt'})",0.07099391480730223,0.06288032454361055,0.018052738336713996,0.2542857142857143,4.043963133640553,0.013588617933009393,1.2566738942901772,0.8102399293459595,"Bread, Potato","Oil, Salt"
"frozenset({'Nuts', 'Banana', 'Milk'})",frozenset({'Apple'}),0.029817444219066937,0.1279918864097363,0.015415821501014199,0.5170068027210885,4.0393716916243525,0.011599430567498735,1.805425249264349,0.7755620233942582,"Nuts, Banana, Milk",Apple
frozenset({'Apple'}),"frozenset({'Nuts', 'Banana', 'Milk'})",0.1279918864097363,0.029817444219066937,0.015415821501014199,0.12044374009508717,4.039371691624352,0.011599430567498735,1.103036383239223,0.8628781479168962,Apple,"Nuts, Banana, Milk"
frozenset({'Apple'}),"frozenset({'Curd', 'Banana', 'Oats'})",0.1279918864097363,0.030628803245436105,0.015821501014198783,0.12361331220285263,4.035851848742142,0.011901262708342762,1.1060998646512292,0.8626305461615998,Apple,"Curd, Banana, Oats"
"frozenset({'Curd', 'Banana', 'Oats'})",frozenset({'Apple'}),0.030628803245436105,0.1279918864097363,0.015821501014198783,0.5165562913907285,4.0358518487421415,0.011901262708342762,1.8037428103031483,0.7759884322972835,"Curd, Banana, Oats",Apple
"frozenset({'Nuts', 'Banana', 'Milk', 'Apple'})",frozenset({'Curd'}),0.015415821501014199,0.13367139959432048,0.008316430020283976,0.5394736842105263,4.035819822697868,0.0062557755843471894,1.8811706751666184,0.7639965027586,"Nuts, Banana, Milk, Apple",Curd
"frozenset({'Curd', 'Banana', 'Milk', 'Apple'})",frozenset({'Nuts'}),0.016024340770791075,0.1286004056795132,0.008316430020283976,0.5189873417721519,4.0356586670926005,0.00625569329641348,1.811593893455749,0.7644589247376703,"Curd, Banana, Milk, Apple",Nuts
"frozenset({'Rice', 'Biscuits'})","frozenset({'Tea', 'Milk'})",0.014401622718052738,0.10831643002028397,0.006288032454361055,0.43661971830985913,4.030964815107875,0.004728100095042563,1.5827383367139958,0.7629075410445532,"Rice, Biscuits","Tea, Milk"
"frozenset({'Chocolate', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.012981744421906694,0.16288032454361054,0.008519269776876268,0.65625,4.029031755915318,0.006404799032293899,2.4352572376913146,0.76168946822461,"Chocolate, Biscuits","Tea, Bread"
"frozenset({'Bread', 'Butter', 'Cold Drink'})","frozenset({'Tea', 'Biscuits'})",0.011156186612576065,0.14908722109533468,0.006693711967545639,0.6,4.024489795918368,0.005030467107455698,2.1272819472616633,0.76,"Bread, Butter, Cold Drink","Tea, Biscuits"
"frozenset({'Milk', 'Rusk', 'Biscuits'})",frozenset({'Butter'}),0.007505070993914807,0.16795131845841785,0.005070993914807302,0.6756756756756757,4.023044783914349,0.0038105073462552817,2.5654834347532116,0.7571142448395668,"Milk, Rusk, Biscuits",Butter
"frozenset({'Tea', 'Nuts', 'Chips'})",frozenset({'Cold Drink'}),0.006288032454361055,0.20851926977687626,0.005273833671399594,0.8387096774193549,4.022216643655077,0.003962657735682928,4.907180527383368,0.7561354750577042,"Tea, Nuts, Chips",Cold Drink
"frozenset({'Tea', 'Wheat Flour'})","frozenset({'Butter', 'Biscuits'})",0.018052738336713996,0.08661257606490873,0.006288032454361055,0.34831460674157305,4.021524616477646,0.00472443828199252,1.4015772539693643,0.7651511617834225,"Tea, Wheat Flour","Butter, Biscuits"
"frozenset({'Banana', 'Milk', 'Oats'})",frozenset({'Nuts'}),0.029817444219066937,0.1286004056795132,0.015415821501014199,0.5170068027210885,4.020257945449473,0.011581286078115935,1.8041653572550926,0.7743488451423353,"Banana, Milk, Oats",Nuts
frozenset({'Nuts'}),"frozenset({'Banana', 'Milk', 'Oats'})",0.1286004056795132,0.029817444219066937,0.015415821501014199,0.1198738170347003,4.0202579454494725,0.011581286078115935,1.1023221153496623,0.8621300107811427,Nuts,"Banana, Milk, Oats"
"frozenset({'Ghee', 'Oil'})","frozenset({'Spices', 'Tomato'})",0.05233265720081136,0.03955375253549696,0.008316430020283976,0.15891472868217055,4.017690320015902,0.00624647704783809,1.1419130499808379,0.79257851653859,"Ghee, Oil","Spices, Tomato"
"frozenset({'Spices', 'Tomato'})","frozenset({'Ghee', 'Oil'})",0.03955375253549696,0.05233265720081136,0.008316430020283976,0.21025641025641026,4.017690320015902,0.00624647704783809,1.1999683886093622,0.7820331212815824,"Spices, Tomato","Ghee, Oil"
"frozenset({'Tea', 'Milk', 'Wheat Flour'})",frozenset({'Butter'}),0.009330628803245436,0.16795131845841785,0.006288032454361055,0.6739130434782609,4.012549884478051,0.004720941044809895,2.5516159567275185,0.7578531610789676,"Tea, Milk, Wheat Flour",Butter
"frozenset({'Nuts', 'Chips'})","frozenset({'Tea', 'Cold Drink'})",0.016227180527383367,0.08113590263691683,0.005273833671399594,0.325,4.005625,0.0039572267320581445,1.3612801442416047,0.7627279936558287,"Nuts, Chips","Tea, Cold Drink"
"frozenset({'Tea', 'Butter', 'Soap'})","frozenset({'Bread', 'Milk'})",0.007302231237322515,0.18032454361054767,0.005273833671399594,0.7222222222222222,4.005124359455068,0.003957062156190727,2.9508316430020285,0.7558391751281004,"Tea, Butter, Soap","Bread, Milk"
"frozenset({'Curd', 'Nuts', 'Banana', 'Milk'})",frozenset({'Apple'}),0.016227180527383367,0.1279918864097363,0.008316430020283976,0.5125,4.004160063391442,0.006239482573472839,1.7887345919800282,0.7626351521247172,"Curd, Nuts, Banana, Milk",Apple
"frozenset({'Nuts', 'Milk', 'Oats'})",frozenset({'Apple'}),0.02535496957403651,0.1279918864097363,0.012981744421906694,0.512,4.000253565768622,0.009736514036264292,1.7869018721111962,0.7695271852237252,"Nuts, Milk, Oats",Apple
frozenset({'Apple'}),"frozenset({'Nuts', 'Milk', 'Oats'})",0.1279918864097363,0.02535496957403651,0.012981744421906694,0.10142630744849446,4.000253565768621,0.009736514036264292,1.0846578733664602,0.8601019132356361,Apple,"Nuts, Milk, Oats"
