antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,Segment
"frozenset({'Cold Drink', 'Biscuits', 'Chips'})",frozenset({'Bread'}),0.08410138248847926,0.41589861751152074,0.0576036866359447,0.6849315068493151,1.6468713239479378,0.022626037928178556,1.8538869965938696,0.42885534591194974,Regular Shoppers
"frozenset({'Cold Drink', 'Bread', 'Chips'})",frozenset({'Biscuits'}),0.07142857142857142,0.25460829493087556,0.0576036866359447,0.8064516129032259,3.1674208144796383,0.039417379855167876,3.8511904761904776,0.7369230769230769,Regular Shoppers
"frozenset({'Biscuits', 'Bread', 'Chips'})",frozenset({'Cold Drink'}),0.0748847926267281,0.2269585253456221,0.0576036866359447,0.7692307692307693,3.389301054275674,0.040607944530569776,3.3498463901689717,0.7620174346201743,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits'})","frozenset({'Bread', 'Chips'})",0.1175115207373272,0.10829493087557604,0.0576036866359447,0.49019607843137253,4.526491447642886,0.04487778462061203,1.7491137894363702,0.8828198433420366,Regular Shoppers
"frozenset({'Cold Drink', 'Bread'})","frozenset({'Biscuits', 'Chips'})",0.11635944700460829,0.1152073732718894,0.0576036866359447,0.49504950495049505,4.297029702970297,0.04419822039117416,1.7522363784223365,0.8683181225554106,Regular Shoppers
"frozenset({'Cold Drink', 'Chips'})","frozenset({'Biscuits', 'Bread'})",0.14170506912442396,0.1716589861751152,0.0576036866359447,0.4065040650406504,2.3680907950019097,0.03327873813417147,1.3956978726090525,0.6731006711409396,Regular Shoppers
"frozenset({'Biscuits', 'Bread'})","frozenset({'Cold Drink', 'Chips'})",0.1716589861751152,0.14170506912442396,0.0576036866359447,0.33557046979865773,2.36809079500191,0.03327873813417147,1.291777219196574,0.697440890125174,Regular Shoppers
"frozenset({'Biscuits', 'Chips'})","frozenset({'Cold Drink', 'Bread'})",0.1152073732718894,0.11635944700460829,0.0576036866359447,0.5,4.297029702970297,0.04419822039117416,1.7672811059907834,0.8671875,Regular Shoppers
"frozenset({'Bread', 'Chips'})","frozenset({'Cold Drink', 'Biscuits'})",0.10829493087557604,0.1175115207373272,0.0576036866359447,0.5319148936170213,4.526491447642886,0.04487778462061203,1.8853162966066193,0.8736950904392765,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Biscuits', 'Bread', 'Chips'})",0.2269585253456221,0.0748847926267281,0.0576036866359447,0.2538071065989848,3.3893010542756743,0.040607944530569776,1.2397802438947931,0.9119225037257825,Regular Shoppers
frozenset({'Biscuits'}),"frozenset({'Cold Drink', 'Bread', 'Chips'})",0.25460829493087556,0.07142857142857142,0.0576036866359447,0.22624434389140274,3.1674208144796387,0.039417379855167876,1.2000835421888054,0.9180216383307575,Regular Shoppers
frozenset({'Bread'}),"frozenset({'Cold Drink', 'Biscuits', 'Chips'})",0.41589861751152074,0.08410138248847926,0.0576036866359447,0.13850415512465375,1.6468713239479378,0.022626037928178556,1.0631491991050128,0.672465483234714,Regular Shoppers
frozenset({'Chips'}),"frozenset({'Cold Drink', 'Bread', 'Biscuits'})",0.24539170506912442,0.08179723502304148,0.0576036866359447,0.2347417840375587,2.8698009654169145,0.037531323663700655,1.1998600548471914,0.8634198473282444,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits'})",frozenset({'Chips'}),0.1175115207373272,0.24539170506912442,0.08410138248847926,0.7156862745098038,2.9165055693638955,0.055265030049480766,2.6541395201016993,0.7446260595872527,Regular Shoppers
"frozenset({'Cold Drink', 'Chips'})",frozenset({'Biscuits'}),0.14170506912442396,0.25460829493087556,0.08410138248847926,0.5934959349593496,2.331015708347129,0.04802209645564782,1.8336635944700461,0.6652753516594649,Regular Shoppers
"frozenset({'Biscuits', 'Chips'})",frozenset({'Cold Drink'}),0.1152073732718894,0.2269585253456221,0.08410138248847926,0.73,3.2164467005076145,0.0579540869417486,2.863116572793992,0.778824200913242,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Biscuits', 'Chips'})",0.2269585253456221,0.1152073732718894,0.08410138248847926,0.37055837563451777,3.216446700507614,0.0579540869417486,1.4056786085922401,0.8914113059632933,Regular Shoppers
frozenset({'Biscuits'}),"frozenset({'Cold Drink', 'Chips'})",0.25460829493087556,0.14170506912442396,0.08410138248847926,0.33031674208144796,2.331015708347129,0.04802209645564782,1.2816431062398803,0.7660434883868645,Regular Shoppers
frozenset({'Chips'}),"frozenset({'Cold Drink', 'Biscuits'})",0.24539170506912442,0.1175115207373272,0.08410138248847926,0.3427230046948357,2.916505569363896,0.055265030049480766,1.342643186306781,0.8708145979295201,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})",frozenset({'Biscuits'}),0.10944700460829493,0.25460829493087556,0.08410138248847926,0.7684210526315789,3.0180519171231244,0.056235267259869604,3.2187369082530366,0.7508373354126424,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits'})",frozenset({'Tea'}),0.1175115207373272,0.30184331797235026,0.08410138248847926,0.7156862745098038,2.3710522376889682,0.048631315169147774,2.4555855712696637,0.6552451804427911,Regular Shoppers
"frozenset({'Tea', 'Biscuits'})",frozenset({'Cold Drink'}),0.18087557603686635,0.2269585253456221,0.08410138248847926,0.46496815286624205,2.0486921659284167,0.04305012848011213,1.4448513276278254,0.6249157081478913,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Biscuits'})",0.2269585253456221,0.18087557603686635,0.08410138248847926,0.37055837563451777,2.0486921659284167,0.04305012848011213,1.301350899360785,0.6621685074413572,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Biscuits'})",0.30184331797235026,0.1175115207373272,0.08410138248847926,0.27862595419847325,2.3710522376889682,0.048631315169147774,1.2233438178138638,0.828247208282472,Regular Shoppers
frozenset({'Biscuits'}),"frozenset({'Tea', 'Cold Drink'})",0.25460829493087556,0.10944700460829493,0.08410138248847926,0.33031674208144796,3.0180519171231244,0.056235267259869604,1.3298122431186945,0.8970591348902203,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})",frozenset({'Chips'}),0.10944700460829493,0.24539170506912442,0.07949308755760369,0.7263157894736842,2.959822090437361,0.05263570048206588,2.757222616093584,0.7435176331627201,Regular Shoppers
"frozenset({'Tea', 'Chips'})",frozenset({'Cold Drink'}),0.11866359447004608,0.2269585253456221,0.07949308755760369,0.6699029126213593,2.951653442412893,0.05256137314447111,2.3418609379235567,0.7502320735057307,Regular Shoppers
"frozenset({'Cold Drink', 'Chips'})",frozenset({'Tea'}),0.14170506912442396,0.30184331797235026,0.07949308755760369,0.5609756097560976,1.8584993483522623,0.03672035931958632,1.5902457757296466,0.5381966734753428,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Chips'})",0.30184331797235026,0.14170506912442396,0.07949308755760369,0.2633587786259542,1.858499348352262,0.03672035931958632,1.1651464864735799,0.6616444253120966,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Chips'})",0.2269585253456221,0.11866359447004608,0.07949308755760369,0.35025380710659904,2.951653442412893,0.05256137314447111,1.3564318116359448,0.85533164863172,Regular Shoppers
frozenset({'Chips'}),"frozenset({'Tea', 'Cold Drink'})",0.24539170506912442,0.10944700460829493,0.07949308755760369,0.323943661971831,2.959822090437361,0.05263570048206588,1.3172763056835637,0.8774643212744774,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})",frozenset({'Bread'}),0.10944700460829493,0.41589861751152074,0.07373271889400922,0.6736842105263158,1.6198279632599504,0.028213860986642317,1.789988107625985,0.42967739327296245,Regular Shoppers
"frozenset({'Tea', 'Bread'})",frozenset({'Cold Drink'}),0.18778801843317972,0.2269585253456221,0.07373271889400922,0.39263803680981596,1.729999065740712,0.031112627152838246,1.2727854582693292,0.5195257092198582,Regular Shoppers
"frozenset({'Cold Drink', 'Bread'})",frozenset({'Tea'}),0.11635944700460829,0.30184331797235026,0.07373271889400922,0.6336633663366337,2.0993122212984656,0.0386103973327104,1.9057790509403412,0.5926091916558018,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Bread'})",0.30184331797235026,0.11635944700460829,0.07373271889400922,0.24427480916030533,2.0993122212984656,0.0386103973327104,1.169261741842387,0.7500515676567657,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Bread'})",0.2269585253456221,0.18778801843317972,0.07373271889400922,0.32487309644670054,1.729999065740712,0.031112627152838246,1.2030508298395761,0.5458504098360657,Regular Shoppers
frozenset({'Bread'}),"frozenset({'Tea', 'Cold Drink'})",0.41589861751152074,0.10944700460829493,0.07373271889400922,0.1772853185595568,1.6198279632599504,0.028213860986642317,1.0824566711663486,0.6551097140039447,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Biscuits'})",frozenset({'Chips'}),0.08410138248847926,0.24539170506912442,0.06105990783410138,0.726027397260274,2.958646858318863,0.040422126186582856,2.7543202764976957,0.7227957754835648,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Chips'})",frozenset({'Biscuits'}),0.07949308755760369,0.25460829493087556,0.06105990783410138,0.7681159420289855,3.016853564168142,0.04082030835226911,3.2145017281105988,0.7262616005856377,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits', 'Chips'})",frozenset({'Tea'}),0.08410138248847926,0.30184331797235026,0.06105990783410138,0.726027397260274,2.405312140541671,0.03567446749771709,2.5482718894009215,0.6379019817254065,Regular Shoppers
"frozenset({'Tea', 'Biscuits', 'Chips'})",frozenset({'Cold Drink'}),0.07949308755760369,0.2269585253456221,0.06105990783410138,0.7681159420289855,3.3843890237622305,0.043018273906857224,3.333741359447004,0.7653670862162608,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})","frozenset({'Biscuits', 'Chips'})",0.10944700460829493,0.1152073732718894,0.06105990783410138,0.5578947368421052,4.842526315789473,0.048450805920703346,2.0013166556945357,0.8910151578022407,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits'})","frozenset({'Tea', 'Chips'})",0.1175115207373272,0.11866359447004608,0.06105990783410138,0.5196078431372548,4.378831144108128,0.04711556839176878,1.834618640082761,0.8743780481797133,Regular Shoppers
"frozenset({'Cold Drink', 'Chips'})","frozenset({'Tea', 'Biscuits'})",0.14170506912442396,0.18087557603686635,0.06105990783410138,0.43089430894308944,2.3822691730102017,0.03542892182887723,1.4393186306780779,0.6760288717234393,Regular Shoppers
"frozenset({'Tea', 'Biscuits'})","frozenset({'Cold Drink', 'Chips'})",0.18087557603686635,0.14170506912442396,0.06105990783410138,0.3375796178343949,2.3822691730102012,0.03542892182887723,1.2956952321871675,0.7083565533529709,Regular Shoppers
"frozenset({'Tea', 'Chips'})","frozenset({'Cold Drink', 'Biscuits'})",0.11866359447004608,0.1175115207373272,0.06105990783410138,0.5145631067961165,4.378831144108129,0.04711556839176878,1.817926267281106,0.875521026020471,Regular Shoppers
"frozenset({'Biscuits', 'Chips'})","frozenset({'Tea', 'Cold Drink'})",0.1152073732718894,0.10944700460829493,0.06105990783410138,0.53,4.842526315789474,0.048450805920703346,1.8947936072163938,0.8968160377358491,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Biscuits', 'Chips'})",0.2269585253456221,0.07949308755760369,0.06105990783410138,0.2690355329949239,3.384389023762231,0.043018273906857224,1.2593045954941118,0.9113685572083344,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Biscuits', 'Chips'})",0.30184331797235026,0.08410138248847926,0.06105990783410138,0.20229007633587784,2.4053121405416706,0.03567446749771709,1.148159989416356,0.836851609689271,Regular Shoppers
frozenset({'Biscuits'}),"frozenset({'Tea', 'Cold Drink', 'Chips'})",0.25460829493087556,0.07949308755760369,0.06105990783410138,0.2398190045248869,3.016853564168142,0.04082030835226911,1.2109049264867238,0.8968825639380595,Regular Shoppers
frozenset({'Chips'}),"frozenset({'Tea', 'Cold Drink', 'Biscuits'})",0.24539170506912442,0.08410138248847926,0.06105990783410138,0.24882629107981222,2.958646858318863,0.040422126186582856,1.219290034562212,0.8772864755869222,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Biscuits'})",frozenset({'Bread'}),0.08410138248847926,0.41589861751152074,0.059907834101382486,0.7123287671232876,1.712746176905855,0.02493018539361634,2.030447662936142,0.4543541364296081,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Bread'})",frozenset({'Biscuits'}),0.07373271889400922,0.25460829493087556,0.059907834101382486,0.8125,3.1911764705882355,0.041134872263161246,3.97542242703533,0.7412935323383084,Regular Shoppers
"frozenset({'Cold Drink', 'Bread', 'Biscuits'})",frozenset({'Tea'}),0.08179723502304148,0.30184331797235026,0.059907834101382486,0.732394366197183,2.4264057628212017,0.03521788528106351,2.6089012854717426,0.6402374288196119,Regular Shoppers
"frozenset({'Tea', 'Biscuits', 'Bread'})",frozenset({'Cold Drink'}),0.12672811059907835,0.2269585253456221,0.059907834101382486,0.47272727272727266,2.082879556991232,0.03114580899997876,1.466113141585889,0.595341993099249,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})","frozenset({'Biscuits', 'Bread'})",0.10944700460829493,0.1716589861751152,0.059907834101382486,0.5473684210526316,3.1886965736488873,0.04112027225041942,1.830055728217769,0.7707483331674795,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.1175115207373272,0.18778801843317972,0.059907834101382486,0.5098039215686274,2.714784073138458,0.037840578479050306,1.6569124423963133,0.7157561759389436,Regular Shoppers
"frozenset({'Cold Drink', 'Bread'})","frozenset({'Tea', 'Biscuits'})",0.11635944700460829,0.18087557603686635,0.059907834101382486,0.5148514851485149,2.846440058018541,0.038861252097092736,1.6883993228627858,0.73410390131381,Regular Shoppers
"frozenset({'Tea', 'Biscuits'})","frozenset({'Cold Drink', 'Bread'})",0.18087557603686635,0.11635944700460829,0.059907834101382486,0.33121019108280253,2.8464400580185405,0.038861252097092736,1.3212530173359665,0.7919236178729849,Regular Shoppers
"frozenset({'Tea', 'Bread'})","frozenset({'Cold Drink', 'Biscuits'})",0.18778801843317972,0.1175115207373272,0.059907834101382486,0.31901840490797545,2.714784073138458,0.037840578479050306,1.2959065055839247,0.7776868521549372,Regular Shoppers
"frozenset({'Biscuits', 'Bread'})","frozenset({'Tea', 'Cold Drink'})",0.1716589861751152,0.10944700460829493,0.059907834101382486,0.348993288590604,3.1886965736488873,0.04112027225041942,1.367962848591382,0.8286348561035628,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Biscuits', 'Bread'})",0.2269585253456221,0.12672811059907835,0.059907834101382486,0.2639593908629442,2.082879556991232,0.03114580899997876,1.1864452566343557,0.6725323856471397,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Bread', 'Biscuits'})",0.30184331797235026,0.08179723502304148,0.059907834101382486,0.19847328244274806,2.4264057628212012,0.03521788528106351,1.1455672591617292,0.8420284336125919,Regular Shoppers
frozenset({'Biscuits'}),"frozenset({'Tea', 'Cold Drink', 'Bread'})",0.25460829493087556,0.07373271889400922,0.059907834101382486,0.23529411764705882,3.191176470588235,0.041134872263161246,1.2112725983693726,0.9211746522411127,Regular Shoppers
frozenset({'Bread'}),"frozenset({'Tea', 'Cold Drink', 'Biscuits'})",0.41589861751152074,0.08410138248847926,0.059907834101382486,0.14404432132963987,1.712746176905855,0.02493018539361634,1.0700304236946891,0.7124487938097405,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Bread'})",frozenset({'Chips'}),0.07373271889400922,0.24539170506912442,0.052995391705069124,0.71875,2.9289906103286385,0.034901994096285756,2.6830517153097797,0.7110101665585118,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Chips'})",frozenset({'Bread'}),0.07949308755760369,0.41589861751152074,0.052995391705069124,0.6666666666666666,1.6029547553093257,0.019934326488139475,1.7523041474654377,0.40863579474342915,Regular Shoppers
"frozenset({'Tea', 'Bread', 'Chips'})",frozenset({'Cold Drink'}),0.07603686635944701,0.2269585253456221,0.052995391705069124,0.6969696969696969,3.0709121673588675,0.03573817664422689,2.5510368663594467,0.7298601322780007,Regular Shoppers
"frozenset({'Cold Drink', 'Bread', 'Chips'})",frozenset({'Tea'}),0.07142857142857142,0.30184331797235026,0.052995391705069124,0.7419354838709677,2.4580152671755724,0.03143515470704411,2.705357142857143,0.6387959866220736,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})","frozenset({'Bread', 'Chips'})",0.10944700460829493,0.10829493087557604,0.052995391705069124,0.4842105263157895,4.471220604703247,0.041142835906474974,1.7288159503432707,0.87175881658136,Regular Shoppers
"frozenset({'Tea', 'Bread'})","frozenset({'Cold Drink', 'Chips'})",0.18778801843317972,0.14170506912442396,0.052995391705069124,0.28220858895705525,1.9915207741034469,0.02638487757225679,1.1957442199377684,0.612981806968856,Regular Shoppers
"frozenset({'Tea', 'Chips'})","frozenset({'Cold Drink', 'Bread'})",0.11866359447004608,0.11635944700460829,0.052995391705069124,0.44660194174757284,3.838123618187062,0.03918776147295547,1.5967539817285148,0.8390167661267405,Regular Shoppers
"frozenset({'Cold Drink', 'Bread'})","frozenset({'Tea', 'Chips'})",0.11635944700460829,0.11866359447004608,0.052995391705069124,0.45544554455445546,3.8381236181870615,0.03918776147295547,1.6184541265186425,0.8368289779490958,Regular Shoppers
"frozenset({'Cold Drink', 'Chips'})","frozenset({'Tea', 'Bread'})",0.14170506912442396,0.18778801843317972,0.052995391705069124,0.37398373983739835,1.9915207741034466,0.02638487757225679,1.2974295289963493,0.580070032098045,Regular Shoppers
"frozenset({'Bread', 'Chips'})","frozenset({'Tea', 'Cold Drink'})",0.10829493087557604,0.10944700460829493,0.052995391705069124,0.48936170212765956,4.471220604703247,0.041142835906474974,1.743999615975422,0.870632513200764,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Bread', 'Chips'})",0.30184331797235026,0.07142857142857142,0.052995391705069124,0.17557251908396945,2.4580152671755724,0.03143515470704411,1.1263227513227514,0.8496197445831543,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Bread', 'Chips'})",0.2269585253456221,0.07603686635944701,0.052995391705069124,0.233502538071066,3.070912167358868,0.03573817664422689,1.205435346537675,0.872351454675047,Regular Shoppers
frozenset({'Bread'}),"frozenset({'Tea', 'Cold Drink', 'Chips'})",0.41589861751152074,0.07949308755760369,0.052995391705069124,0.12742382271468145,1.602954755309326,0.019934326488139475,1.0549301441006511,0.6439842209072976,Regular Shoppers
frozenset({'Chips'}),"frozenset({'Tea', 'Cold Drink', 'Bread'})",0.24539170506912442,0.07373271889400922,0.052995391705069124,0.215962441314554,2.9289906103286385,0.034901994096285756,1.181406771710036,0.8727514105542649,Regular Shoppers
"frozenset({'Cold Drink', 'Tea', 'Biscuits', 'Chips'})",frozenset({'Bread'}),0.06105990783410138,0.41589861751152074,0.04262672811059908,0.6981132075471699,1.6785658286729734,0.01723199685701544,1.934835829493088,0.43054219864035814,Regular Shoppers
"frozenset({'Tea', 'Biscuits', 'Bread', 'Chips'})",frozenset({'Cold Drink'}),0.0576036866359447,0.2269585253456221,0.04262672811059908,0.74,3.260507614213198,0.02955308033723375,2.9732364409783765,0.7356769972906892,Regular Shoppers
"frozenset({'Cold Drink', 'Tea', 'Biscuits', 'Bread'})",frozenset({'Chips'}),0.059907834101382486,0.24539170506912442,0.04262672811059908,0.7115384615384616,2.8996027446731674,0.027925842553462595,2.6159754224270353,0.6968733439321674,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits', 'Bread', 'Chips'})",frozenset({'Tea'}),0.0576036866359447,0.30184331797235026,0.04262672811059908,0.74,2.451603053435114,0.025239440208966003,2.6852180077986527,0.6282957774400318,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Bread', 'Chips'})",frozenset({'Biscuits'}),0.052995391705069124,0.25460829493087556,0.04262672811059908,0.8043478260869565,3.1591579775723,0.029133661789377565,3.8097798259088584,0.7217071085684225,Regular Shoppers
"frozenset({'Tea', 'Biscuits', 'Chips'})","frozenset({'Cold Drink', 'Bread'})",0.07949308755760369,0.11635944700460829,0.04262672811059908,0.5362318840579711,4.608408666953652,0.03337695640170741,1.9053499423963136,0.8506240909244664,Regular Shoppers
"frozenset({'Cold Drink', 'Tea', 'Biscuits'})","frozenset({'Bread', 'Chips'})",0.08410138248847926,0.10829493087557604,0.04262672811059908,0.5068493150684932,4.680268143398426,0.03351897470746884,1.8081797235023043,0.858541560428353,Regular Shoppers
"frozenset({'Tea', 'Biscuits', 'Bread'})","frozenset({'Cold Drink', 'Chips'})",0.12672811059907835,0.14170506912442396,0.04262672811059908,0.33636363636363636,2.3736881005173687,0.02466871243814904,1.2933211287166215,0.6626969977893461,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits', 'Chips'})","frozenset({'Tea', 'Bread'})",0.08410138248847926,0.18778801843317972,0.04262672811059908,0.5068493150684932,2.699050340364737,0.02683349614559664,1.6469854070660523,0.6873023967363591,Regular Shoppers
"frozenset({'Biscuits', 'Bread', 'Chips'})","frozenset({'Tea', 'Cold Drink'})",0.0748847926267281,0.10944700460829493,0.04262672811059908,0.5692307692307693,5.20097165991903,0.03443081186689036,2.0673551678736013,0.8731109690013799,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits', 'Bread'})","frozenset({'Tea', 'Chips'})",0.08179723502304148,0.11866359447004608,0.04262672811059908,0.5211267605633803,4.391631341446739,0.032920374185053836,1.840437788018433,0.8410932890230255,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Chips'})","frozenset({'Biscuits', 'Bread'})",0.07949308755760369,0.1716589861751152,0.04262672811059908,0.5362318840579711,3.123820640015563,0.028981025292531166,1.786110311059908,0.7385921591178162,Regular Shoppers
"frozenset({'Tea', 'Bread', 'Chips'})","frozenset({'Cold Drink', 'Biscuits'})",0.07603686635944701,0.1175115207373272,0.04262672811059908,0.5606060606060607,4.770647653000594,0.033691520312599546,2.00842205625298,0.8554289950798678,Regular Shoppers
"frozenset({'Tea', 'Cold Drink', 'Bread'})","frozenset({'Biscuits', 'Chips'})",0.07373271889400922,0.1152073732718894,0.04262672811059908,0.578125,5.018125,0.03413217524262567,2.0972862263184844,0.864461476401775,Regular Shoppers
"frozenset({'Cold Drink', 'Bread', 'Chips'})","frozenset({'Tea', 'Biscuits'})",0.07142857142857142,0.18087557603686635,0.04262672811059908,0.5967741935483871,3.299363057324841,0.02970704410796577,2.0314285714285716,0.7505197505197505,Regular Shoppers
"frozenset({'Tea', 'Biscuits'})","frozenset({'Cold Drink', 'Bread', 'Chips'})",0.18087557603686635,0.07142857142857142,0.04262672811059908,0.23566878980891723,3.2993630573248414,0.02970704410796577,1.2148809523809525,0.8508001672558635,Regular Shoppers
"frozenset({'Biscuits', 'Chips'})","frozenset({'Tea', 'Cold Drink', 'Bread'})",0.1152073732718894,0.07373271889400922,0.04262672811059908,0.37,5.0181249999999995,0.03413217524262567,1.4702655255650647,0.9049831081081082,Regular Shoppers
"frozenset({'Cold Drink', 'Biscuits'})","frozenset({'Tea', 'Bread', 'Chips'})",0.1175115207373272,0.07603686635944701,0.04262672811059908,0.3627450980392157,4.7706476530005935,0.033691520312599546,1.449911378943637,0.895631924352551,Regular Shoppers
"frozenset({'Biscuits', 'Bread'})","frozenset({'Tea', 'Cold Drink', 'Chips'})",0.1716589861751152,0.07949308755760369,0.04262672811059908,0.2483221476510067,3.1238206400155626,0.028981025292531166,1.2246029460171166,0.8207720933729279,Regular Shoppers
"frozenset({'Tea', 'Chips'})","frozenset({'Cold Drink', 'Biscuits', 'Bread'})",0.11866359447004608,0.08179723502304148,0.04262672811059908,0.3592233009708738,4.391631341446739,0.032920374185053836,1.4329527998882838,0.8762762762762762,Regular Shoppers
"frozenset({'Tea', 'Cold Drink'})","frozenset({'Biscuits', 'Bread', 'Chips'})",0.10944700460829493,0.0748847926267281,0.04262672811059908,0.38947368421052636,5.20097165991903,0.03443081186689036,1.5152749086286352,0.9069962588720674,Regular Shoppers
"frozenset({'Tea', 'Bread'})","frozenset({'Cold Drink', 'Biscuits', 'Chips'})",0.18778801843317972,0.08410138248847926,0.04262672811059908,0.22699386503067487,2.699050340364737,0.02683349614559664,1.1848529734474436,0.7750431282346176,Regular Shoppers
"frozenset({'Cold Drink', 'Chips'})","frozenset({'Tea', 'Biscuits', 'Bread'})",0.14170506912442396,0.12672811059907835,0.04262672811059908,0.3008130081300813,2.373688100517369,0.02466871243814904,1.2489818883292252,0.6742608380192273,Regular Shoppers
"frozenset({'Bread', 'Chips'})","frozenset({'Cold Drink', 'Tea', 'Biscuits'})",0.10829493087557604,0.08410138248847926,0.04262672811059908,0.39361702127659576,4.680268143398426,0.03351897470746884,1.5104292990540866,0.881835323695789,Regular Shoppers
"frozenset({'Cold Drink', 'Bread'})","frozenset({'Tea', 'Biscuits', 'Chips'})",0.11635944700460829,0.07949308755760369,0.04262672811059908,0.3663366336633664,4.608408666953652,0.03337695640170741,1.452674971198157,0.8861129708587336,Regular Shoppers
frozenset({'Biscuits'}),"frozenset({'Tea', 'Cold Drink', 'Bread', 'Chips'})",0.25460829493087556,0.052995391705069124,0.04262672811059908,0.16742081447963802,3.1591579775723,0.029133661789377565,1.1374348827890204,0.9169138226325244,Regular Shoppers
frozenset({'Tea'}),"frozenset({'Cold Drink', 'Biscuits', 'Bread', 'Chips'})",0.30184331797235026,0.0576036866359447,0.04262672811059908,0.1412213740458015,2.451603053435114,0.025239440208966003,1.0973681515616998,0.8480956203728482,Regular Shoppers
frozenset({'Chips'}),"frozenset({'Cold Drink', 'Tea', 'Biscuits', 'Bread'})",0.24539170506912442,0.059907834101382486,0.04262672811059908,0.17370892018779344,2.8996027446731674,0.027925842553462595,1.1377251780477589,0.8681658757994637,Regular Shoppers
frozenset({'Cold Drink'}),"frozenset({'Tea', 'Biscuits', 'Bread', 'Chips'})",0.2269585253456221,0.0576036866359447,0.04262672811059908,0.18781725888324874,3.260507614213198,0.02955308033723375,1.160325460829493,0.8968461755347001,Regular Shoppers
frozenset({'Bread'}),"frozenset({'Cold Drink', 'Tea', 'Biscuits', 'Chips'})",0.41589861751152074,0.06105990783410138,0.04262672811059908,0.10249307479224377,1.6785658286729734,0.01723199685701544,1.0461647323206462,0.6920944613252304,Regular Shoppers
frozenset({'Toothpaste'}),frozenset({'Oil'}),0.06451612903225806,0.271889400921659,0.020737327188940093,0.32142857142857145,1.1822033898305087,0.0031960755165749977,1.0730050933786077,0.1647509578544062,Regular Shoppers
frozenset({'Oil'}),frozenset({'Toothpaste'}),0.271889400921659,0.06451612903225806,0.020737327188940093,0.07627118644067797,1.1822033898305087,0.0031960755165749977,1.01272565847884,0.21167369901547126,Regular Shoppers
frozenset({'Milk'}),frozenset({'Curd'}),0.34101382488479265,0.12672811059907835,0.0587557603686636,0.17229729729729729,1.3595823095823094,0.015539722652848857,1.0550550173986646,0.4013437542849307,Regular Shoppers
frozenset({'Curd'}),frozenset({'Milk'}),0.12672811059907835,0.34101382488479265,0.0587557603686636,0.4636363636363636,1.3595823095823094,0.015539722652848857,1.2286182925876745,0.3028609860830875,Regular Shoppers
frozenset({'Bread'}),frozenset({'Rusk'}),0.41589861751152074,0.0587557603686636,0.02880184331797235,0.06925207756232687,1.178643202433328,0.004365403809806961,1.0112772931753347,0.2594871794871795,Regular Shoppers
frozenset({'Rusk'}),frozenset({'Bread'}),0.0587557603686636,0.41589861751152074,0.02880184331797235,0.49019607843137253,1.1786432024333278,0.004365403809806961,1.1457373271889402,0.1610281517747858,Regular Shoppers
